客運業者,路線編號,支線,往返,路線名稱,站名,班次序,發車時間,星期一,星期二,星期三,星期四,星期五,星期六,星期日
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,41,1231,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,41,1234,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,41,1236,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,41,1237,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,41,1239,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,41,1241,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,41,1243,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,41,1245,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,41,1247,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,41,1248,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,41,1250,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,41,1253,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,41,1309,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,41,1313,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,41,1316,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,41,1324,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,42,1236,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,42,1241,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,42,1243,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,42,1246,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,42,1248,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,42,1249,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,42,1251,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,42,1253,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,42,1255,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,42,1257,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,42,1259,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,42,1300,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,42,1302,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,42,1305,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,42,1321,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,42,1325,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,42,1328,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,42,1336,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,43,1248,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,43,1253,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,43,1255,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,43,1258,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,43,1300,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,43,1301,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,43,1303,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,43,1305,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,43,1307,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,43,1309,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,43,1311,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,43,1312,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,43,1314,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,43,1317,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,43,1333,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,43,1337,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,43,1340,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,43,1348,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,44,1300,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,44,1305,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,44,1306,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,44,1309,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,44,1311,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,44,1312,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,44,1314,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,44,1316,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,44,1318,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,44,1320,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,44,1322,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,44,1323,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,44,1325,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,44,1328,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,44,1344,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,44,1348,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,44,1351,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,44,1359,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,45,1315,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,45,1320,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,45,1321,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,45,1324,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,45,1326,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,45,1327,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,45,1329,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,45,1331,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,45,1333,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,45,1335,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,45,1337,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,45,1338,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,45,1340,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,45,1343,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,45,1359,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,45,1403,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,45,1406,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,45,1414,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,46,1330,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,46,1335,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,46,1336,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,46,1339,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,46,1341,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,46,1342,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,46,1344,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,46,1346,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,46,1348,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,46,1350,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,46,1352,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,46,1353,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,46,1355,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,46,1358,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,46,1414,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,46,1418,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,46,1421,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,46,1429,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,47,1345,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,47,1350,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,47,1351,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,47,1354,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,47,1356,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,47,1357,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,47,1359,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,47,1401,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,47,1403,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,47,1405,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,47,1407,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,47,1408,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,47,1410,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,47,1413,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,47,1429,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,47,1433,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,47,1436,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,47,1444,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,48,1400,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,48,1405,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,48,1406,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,48,1409,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,48,1410,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,48,1412,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,48,1414,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,48,1415,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,48,1417,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,48,1419,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,48,1421,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,48,1422,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,48,1424,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,48,1427,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,48,1444,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,48,1448,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,48,1451,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,48,1459,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,49,1415,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,49,1420,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,49,1421,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,49,1424,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,49,1425,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,49,1427,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,49,1429,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,49,1430,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,49,1432,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,49,1434,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,49,1436,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,49,1437,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,49,1439,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,49,1442,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,49,1459,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,49,1503,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,49,1506,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,49,1514,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,50,1430,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,50,1435,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,50,1436,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,50,1439,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,50,1440,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,50,1442,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,50,1444,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,50,1445,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,50,1447,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,50,1449,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,50,1451,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,50,1452,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,50,1454,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,50,1457,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,50,1514,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,50,1518,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,50,1521,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,50,1529,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,51,1445,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,51,1450,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,51,1451,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,51,1454,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,51,1455,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,51,1457,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,51,1459,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,51,1500,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,51,1502,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,51,1504,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,51,1506,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,51,1507,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,51,1509,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,51,1512,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,51,1529,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,51,1533,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,51,1536,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,51,1544,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,52,1500,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,52,1505,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,52,1506,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,52,1509,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,52,1510,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,52,1512,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,52,1514,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,52,1515,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,52,1517,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,52,1520,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,52,1521,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,52,1522,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,52,1524,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,52,1527,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,52,1543,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,52,1548,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,成淵高中,52,1551,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,臺北西站A棟,52,1558,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,竹林山觀音寺,53,1512,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,醒吾科技大學,53,1517,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,粉寮路,53,1518,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口區公所,53,1521,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,松柏蘆,53,1522,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口高中,53,1524,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,運動公園,53,1526,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口國宅,53,1527,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,麗園國小,53,1529,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,忠孝路口,53,1532,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,林口三井,53,1533,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,安敦新世界,53,1534,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,華夏大飯店,53,1536,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,長庚醫院,53,1539,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,啟聰學校,53,1555,1,1,1,1,1,1,1
三重客運,1210,0,往,新北市林口區→國1→臺北市北門,庫倫街口,53,1600,1,1,1,1,1,1,1
